stage_cd,route_cd,dsp_cd,van_type,station_cd,route_dt,cycle_cd,loadout_tm,bags_tot,overflow_tot,packages_tot,commercial_packages_tot,bag_line_no,bag_sort_zn,bag_id,bag_pkgs,overflow_line_no,overflow_sort_zn,overflow_pkgs
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,4,A-2.2G,Black 301,13,4,A-2.4G,1
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,5,A-2.4G,Green 261,6,5,A-5.2A,4
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,6,A-2.3G,Black 684,14,6,A-5.4A,2
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,7,A-5.1A,Black 455,9,7,A-2.3C,3
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,8,A-5.2A,Green 639,17,8,A-2.4C,3
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,9,A-5.4A,Navy 411,7,9,A-2.2C,3
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,10,A-2.3C,Black 229,15,10,A-2.1C,1
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,11,A-2.4C,Black 564,17,11,A-2.3B,2
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,12,A-2.2C,Black 167,23,12,A-2.2E,1
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,13,A-2.1C,Yellow 003,11,13,A-2.1E,1
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,14,A-2.3B,Navy 686,25,14,A-2.1D,2
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,15,A-2.2E,Navy 877,14,15,A-2.4D,3
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,16,A-2.1E,Green 151,14,,,
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,17,A-2.3D,Orange 607,19,,,
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,18,A-2.1D,Green 125,20,,,
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,19,A-2.2D,Yellow 261,16,,,
STG.D.10,CX190,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,32,341,11,20,A-2.4D,Navy 535,23,,,
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,1,A-23.3G,Yellow 278,13,1,A-23.3G,1
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,2,A-23.4G,Black 405,10,2,A-24.3C,1
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,3,A-23.2G,Navy 465,24,3,A-24.4C,3
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,4,A-24.3C,Black 121,16,4,A-24.4B,1
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,5,A-24.4C,Navy 331,17,5,A-24.2B,1
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,6,A-24.4B,Navy 942,17,6,A-24.1B,3
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,7,A-24.2B,Yellow 560,14,7,A-24.1A,1
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,8,A-24.1B,Yellow 719,23,8,A-24.1D,2
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,9,A-24.3A,Green 606,12,9,A-24.2E,1
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,10,A-24.4A,Yellow 291,13,10,A-24.4D,3
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,11,A-24.2A,Green 542,14,11,A-24.3B,3
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,12,A-24.1A,Black 275,23,,,
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,13,A-24.1D,Yellow 632,21,,,
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,14,A-24.2E,Orange 581,12,,,
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,15,A-24.1E,Yellow 637,11,,,
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,16,A-24.3D,Green 443,15,,,
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,17,A-24.4D,Black 179,16,,,
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,18,A-24.2D,Green 232,21,,,
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,19,A-24.1C,Orange 419,11,,,
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,20,A-24.2C,Yellow 731,28,,,
STG.D.6,CX193,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,20,372,62,21,A-24.3B,Black 529,21,,,
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,1,A-16.1G,Black 576,17,1,A-16.1G,4
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,2,A-16.2G,Navy 687,22,2,A-16.2G,1
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,3,A-16.4G,Black 881,11,3,A-16.4G,1
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,4,A-16.3G,Black 926,18,4,A-19.1A,3
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,5,A-19.1A,Navy 340,26,5,A-16.3E,1
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,6,A-16.3E,Black 034,14,6,A-16.1E,1
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,7,A-16.4E,Navy 556,17,7,A-16.4C,2
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,8,A-16.2E,Green 293,23,8,A-16.3C,2
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,9,A-16.1E,Black 713,19,9,A-16.1D,1
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,10,A-16.4C,Navy 854,22,10,A-16.2D,2
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,11,A-16.3C,Navy 342,14,11,A-16.3D,1
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,12,A-16.1D,Orange 281,8,12,A-19.2A,1
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,13,A-16.2D,Navy 661,14,13,A-19.4A,1
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,14,A-16.4D,Orange 375,18,,,
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,15,A-16.3D,Black 219,15,,,
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,17,A-19.2A,Green 714,19,,,
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,18,A-19.4A,Green 814,11,,,
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,19,A-19.3A,Navy 411,7,,,
STG.D.8,CX197,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,20,21,343,14,20,A-19.1B,Orange 304,12,,,
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,1,A-15.3D,Green 293,7,1,A-15.3D,1
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,2,A-15.1E,Navy 859,13,2,A-15.1E,4
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,4,A-15.2E,Yellow 073,8,3,A-16.1A,2
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,5,A-16.1A,Black 785,22,4,A-16.2A,1
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,6,A-16.2A,Green 986,17,5,A-16.4A,1
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,7,A-16.4A,Yellow 622,25,6,A-16.1B,2
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,8,A-16.3A,Yellow 918,8,7,A-16.2B,3
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,9,A-16.1B,Orange 976,13,8,A-16.4B,2
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,11,A-16.2B,Orange 583,16,9,A-16.3B,3
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,12,A-16.4B,Yellow 564,20,10,A-16.1C,1
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,13,A-16.3B,Green 772,20,11,A-16.2C,1
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,14,A-16.1C,Orange 509,24,12,A-15.3G,1
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,15,A-16.2C,Navy 584,16,13,A-15.1G,1
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,16,A-15.3G,Black 431,17,14,A-15.4E,1
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,17,A-15.4G,Black 720,11,,,
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,18,A-15.2G,Yellow 414,19,,,
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,19,A-15.1G,Orange 022,18,,,
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,20,A-15.3E,Green 276,15,,,
STG.B.2,CX198,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,21,24,347,9,21,A-15.4E,Black 343,8,,,
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,1,A-12.4C,Yellow 749,20,1,A-12.4C,3
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,2,A-12.3C,Navy 234,14,2,A-12.3C,1
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,3,A-12.1E,Navy 489,14,3,A-12.3E,1
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,4,A-12.2E,Yellow 668,19,4,A-15.2A,2
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,5,A-12.4E,Green 328,15,5,A-12.3G,2
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,6,A-12.3E,Green 096,21,6,A-12.4G,2
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,7,A-15.2A,Yellow 357,10,7,A-12.2C,3
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,8,A-15.1A,Black 797,7,8,A-12.1C,2
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,9,A-12.3G,Black 734,17,,,
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,10,A-12.4G,Yellow 702,10,,,
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,12,A-12.2G,Black 025,16,,,
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,13,A-12.1G,Orange 383,12,,,
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,14,A-12.2C,Black 916,18,,,
STG.B.1,CX200,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,15,16,246,9,15,A-12.1C,Green 927,27,,,
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,1,A-12.1B,Black 406,11,1,A-12.2B,1
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,2,A-12.2B,Navy 754,18,2,A-11.3E,2
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,3,A-11.3E,Black 307,20,3,A-11.4E,2
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,4,A-11.1G,Green 634,19,4,A-12.3A,3
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,5,A-11.4E,Orange 657,14,5,A-12.4A,1
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,6,A-11.2E,Green 657,21,6,A-12.2A,3
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,7,A-11.1E,Green 957,15,7,A-12.1A,1
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,8,A-12.3A,Yellow 719,19,8,A-12.3B,2
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,9,A-12.4A,Navy 103,16,,,
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,10,A-12.2A,Yellow 978,16,,,
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,11,A-12.1A,Green 597,15,,,
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,12,A-11.3G,Navy 363,6,,,
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,13,A-11.4G,Orange 134,10,,,
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,14,A-11.2G,Green 827,17,,,
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,15,A-12.4B,Orange 367,12,,,
STG.D.9,CX201,PAWD, Standard Parcel - Small Van,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,16,15,273,12,16,A-12.3B,Orange 429,29,,,
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,1,A-4.2C,Orange 879,17,1,A-4.4C,1
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,2,A-4.4C,Orange 476,25,2,A-4.1G,1
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,3,A-4.3C,Black 490,22,3,A-4.3E,2
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,4,A-4.1G,Navy 831,16,4,A-4.2E,2
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,5,A-4.3E,Yellow 535,19,5,A-4.1E,2
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,6,A-4.4E,Yellow 619,5,6,A-4.3D,1
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,7,A-4.2E,Orange 352,17,7,A-4.1D,1
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,8,A-4.1E,Black 173,30,8,A-4.1C,1
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,9,A-4.3D,Black 478,22,,,
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,10,A-4.4D,Green 017,15,,,
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,11,A-4.2D,Black 743,18,,,
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,12,A-4.1D,Navy 111,11,,,
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,13,A-4.2B,Black 545,13,,,
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,14,A-4.3A,Black 267,14,,,
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,15,A-4.1B,Orange 264,23,,,
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,16,A-4.4B,Navy 894,11,,,
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,17,A-4.3B,Navy 883,21,,,
STG.B.3,CX206,PAWD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,11:40 AM,18,11,328,4,18,A-4.1C,Yellow 579,18,,,
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,1,D-25.4C,Navy 046,15,1,D-25.4C,2
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,2,D-25.3B,Navy 890,29,2,D-25.3B,1
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,3,D-25.2B,Black 464,18,3,D-25.2B,1
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,4,D-25.1B,Navy 671,16,4,D-25.1B,2
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,6,D-25.4B,Black 821,15,5,D-25.4B,2
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,7,D-25.3A,Yellow 904,21,6,D-25.3A,1
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,8,D-25.2A,Black 750,12,7,D-25.2A,1
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,9,D-25.1C,Yellow 079,16,8,D-25.1C,3
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,10,D-25.2C,Black 739,25,9,D-25.4D,1
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,11,D-25.3C,Black 737,23,10,D-25.1D,1
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,12,D-25.4D,Black 321,15,11,D-25.2D,2
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,13,D-25.1D,Orange 686,14,12,D-25.3D,2
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,14,D-25.2D,Black 487,17,,,
,CX3,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,15,19,295,,15,D-25.3D,Navy 251,24,,,
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,1,D-25.1A,Navy 734,13,1,D-25.1A,3
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,2,D-25.4A,Green 843,18,2,D-25.4A,1
,CX4,LDCD, Standard Parcel - Extra Large Van - US,DPP7,"THU, DEC 7, 2023",CYCLE_1,,18,20,291,,3,D-22.3G,Black 061,15,3,D-22.3E,1
